    No    Content_num  Round     cover   
   1395       5         20       1.0    
   1396       6         27       1.0    
   1397       9         33       1.0    
   1398       3         12       1.0    
   1399       4         16       1.0    
   1400       5         21       1.0    
   1401       2         9        1.0    
   1402       6         24       1.0    
   1403       5         19       1.0    
   1404       5         20       1.0    
   1405       2         9        1.0    
   1406       5         19       1.0    
   1407       5         20       1.0    
   1408       4         14       1.0    
   1409       8         27       1.0    
   1410       5         21       1.0    
   1411       5         21       1.0    
   1412       8         32       1.0    
   1413       3         14       1.0    
   1414       7         28       1.0    
   1415       6         26       1.0    
   1416       5         20       1.0    
   1417       2         9        1.0    
   1418       4         17       1.0    
   1419       5         23       1.0    
   1420       4         16       1.0    
   1421       5         20       1.0    
   1422       6         23       1.0    
   1423       6         23       1.0    
   1424       4         19       1.0    
   1425       6         25       1.0    
   1426       6         23       1.0    
   1427       6         23       1.0    
   1428       4         20       1.0    
   1429       7         26       1.0    
   1430       5         22       1.0    
   1431       6         24       1.0    
   1432       5         20       1.0    
   1433       3         13       1.0    
   1434       5         22       1.0    
   1435       4         14       1.0    
   1436       6         22       1.0    
   1437       5         21       1.0    
   1438       4         20       1.0    
   1439       6         24       1.0    
   1440       3         13       1.0    
   1441       5         18       1.0    
   1442       5         21       1.0    
   1443       4         17       1.0    
   1444       6         23       1.0    
   1445       5         18       1.0    
   1446       7         28       1.0    
   1447       6         23       1.0    
   1448       8         31       1.0    
   1449       4         19       1.0    
   1450       3         12       1.0    
   1451       6         25       1.0    
   1452       5         19       1.0    
   1453       6         25       1.0    
   1454       5         20       1.0    
   1455       5         20       1.0    
   1456       5         20       1.0    
   1457       2         8        1.0    
   1458       4         18       1.0    
   1459       5         23       1.0    
   1460       7         25       1.0    
   1461       5         20       1.0    
   1462       5         22       1.0    
   1463       3         12       1.0    
   1464       4         20       1.0    
   1465       3         11       1.0    
   1466       6         26       1.0    
   1467       6         26       1.0    
   1468       6         23       1.0    
   1469       3         11       1.0    
   1470       6         26       1.0    
   1471       5         21       1.0    
   1472       6         23       1.0    
   1473       3         10       1.0    
   1474       6         25       1.0    
   1475       7         23       1.0    
   1476       2         8        1.0    
   1477       5         21       1.0    
   1478       6         25       1.0    
   1479       4         16       1.0    
   1480       6         22       1.0    
   1481       7         25       1.0    
   1482       5         21       1.0    
   1483       5         19       1.0    
   1484       5         19       1.0    
   1485       6         23       1.0    
   1486       5         21       1.0    
   1487       6         24       1.0    
   1488       5         21       1.0    
   1489       9         31       1.0    
   1490       4         15       1.0    
   1491       6         25       1.0    
   1492       6         22       1.0    
   1493       3         14       1.0    
   1494       6         25       1.0    
   1495       2         9        1.0    
   1496       3         12       1.0    
   1497       6         24       1.0    
   1498       6         24       1.0    
   1499       6         23       1.0    
   1500       6         22       1.0    
   1501       9         31       1.0    
   1502       7         26       1.0    
   1503       7         27       1.0    
   1504       4         19       1.0    
   1505       2         9        1.0    
   1506       3         11       1.0    
   1507       7         26       1.0    
   1508       4         16       1.0    
   1509       5         22       1.0    
   1510       6         24       1.0    
   1511       4         16       1.0    
   1512       6         25       1.0    
   1513       5         22       1.0    
   1514       5         22       1.0    
   1515       8         29       1.0    
   1516       4         18       1.0    
   1517       3         13       1.0    
   1518       5         19       1.0    
   1519       7         29       1.0    
   1520       4         15       1.0    
   1521       7         25       1.0    
   1522       4         19       1.0    
   1523       6         21       1.0    
   1524       6         22       1.0    
   1525       4         16       1.0    
   1526       7         28       1.0    
   1527       4         15       1.0    
   1528       4         15       1.0    
   1529       4         17       1.0    
   1530       5         21       1.0    
   1531       4         16       1.0    
   1532       4         17       1.0    
   1533       6         26       1.0    
   1534       5         20       1.0    
   1535       7         27       1.0    
   1536       5         21       1.0    
   1537       7         25       1.0    
   1538       7         26       1.0    
   1539       5         20       1.0    
   1540       8         30       1.0    
   1541       4         17       1.0    
   1542       7         25       1.0    
   1543       4         15       1.0    
   1544       4         17       1.0    
   1545       6         24       1.0    
   1546       6         24       1.0    
   1547       8         30       1.0    
   1548       7         27       1.0    
   1549       6         27       1.0    
   1550       3         12       1.0    
   1551       4         16       1.0    
   1552       6         25       1.0    
   1553       5         22       1.0    
   1554       7         29       1.0    
   1555       5         21       1.0    
   1556       3         10       1.0    
   1557       7         24       1.0    
   1558       7         28       1.0    
   1559       6         22       1.0    
   1560       4         14       1.0    
   1561       5         23       1.0    
   1562       3         14       1.0    
   1563       8         32       1.0    
   1564       5         20       1.0    
   1565       5         24       1.0    
   1566       4         19       1.0    
   1567       5         22       1.0    
   1568       7         27       1.0    
   1569       7         28       1.0    
   1570       4         14       1.0    
   1571       5         19       1.0    
   1572       7         25       1.0    
   1573       8         31       1.0    
   1574       5         23       1.0    
   1575       5         18       1.0    
   1576       6         22       1.0    
   1577       5         21       1.0    
   1578       4         15       1.0    
   1579       6         25       1.0    
   1580       7         28       1.0    
   1581       6         24       1.0    
   1582       5         21       1.0    
   1583       6         23       1.0    
   1584       3         11       1.0    
   1585       4         20       1.0    
   1586       2         10       1.0    
   1587       4         13       1.0    
   1588       4         18       1.0    
   1589       4         13       1.0    
   1590       5         22       1.0    
   1591       5         21       1.0    
   1592       6         24       1.0    
   1593       4         16       1.0    
   1594       4         15       1.0    
   1595       8         29       1.0    
   1596       7         27       1.0    
   1597       5         19       1.0    
   1598       5         20       1.0    
   1599       3         11       1.0    
   1600       6         24       1.0    
   1601       5         19       1.0    
   1602       5         19       1.0    
   1603       7         26       1.0    
   1604       4         14       1.0    
   1605       4         18       1.0    
   1606       6         25       1.0    
   1607       5         21       1.0    
   1608       4         17       1.0    
   1609       5         18       1.0    
   1610       2         9        1.0    
   1611       2         9        1.0    
   1612       4         20       1.0    
   1613       6         23       1.0    
   1614       8         31       1.0    
   1615       5         20       1.0    
   1616       3         14       1.0    
   1617       6         24       1.0    
   1618       5         19       1.0    
   1619       7         25       1.0    
   1620       5         21       1.0    
   1621       5         18       1.0    
   1622       5         21       1.0    
   1623       3         13       1.0    
   1624       4         17       1.0    
   1625       6         22       1.0    
   1626       6         25       1.0    
   1627       5         22       1.0    
   1628       2         8        1.0    
   1629       5         22       1.0    
   1630       7         26       1.0    
   1631       7         28       1.0    
   1632       4         16       1.0    
   1633       5         23       1.0    
   1634       7         28       1.0    
   1635       5         22       1.0    
   1636       5         18       1.0    
   1637       5         19       1.0    
   1638       3         13       1.0    
   1639       6         23       1.0    
   1640       6         23       1.0    
   1641       5         21       1.0    
   1642       5         22       1.0    
   1643       6         23       1.0    
   1644       4         19       1.0    
   1645       5         21       1.0    
   1646       4         16       1.0    
   1647       6         25       1.0    
   1648       6         24       1.0    
   1649       7         29       1.0    
   1650       4         17       1.0    
   1651       4         17       1.0    
   1652       2         8        1.0    
   1653       5         19       1.0    
   1654       6         24       1.0    
   1655       8         29       1.0    
   1656       6         23       1.0    
   1657       4         15       1.0    
   1658       5         18       1.0    
   1659       5         21       1.0    
   1660       4         17       1.0    
   1661       5         17       1.0    
   1662       5         20       1.0    
   1663       5         19       1.0    
   1664       5         21       1.0    
   1665       4         17       1.0    
   1666       5         20       1.0    
   1667       4         17       1.0    
   1668       3         13       1.0    
   1669       5         20       1.0    
   1670       3         12       1.0    
   1671       2         7        1.0    
   1672       7         28       1.0    
   1673       7         27       1.0    
   1674       5         21       1.0    
   1675       6         24       1.0    
   1676       5         21       1.0    
   1677       4         18       1.0    
   1678       5         21       1.0    
   1679       4         16       1.0    
   1680       4         17       1.0    
   1681       3         13       1.0    
   1682       4         16       1.0    
   1683       4         16       1.0    
   1684       5         20       1.0    
   1685       4         18       1.0    
   1686       6         22       1.0    
   1687       5         23       1.0    
   1688       4         16       1.0    
   1689       7         29       1.0    
   1690       5         21       1.0    
   1691       3         10       1.0    
   1692       3         13       1.0    
   1693       5         22       1.0    
   1694       5         20       1.0    
   1695       5         21       1.0    
   1696       7         26       1.0    
   1697       2         9        1.0    
   1698       6         21       1.0    
   1699       6         21       1.0    
   1700       3         11       1.0    
   1701       4         17       1.0    
   1702       6         25       1.0    
   1703       5         20       1.0    
   1704       2         9        1.0    
   1705       6         22       1.0    
   1706       5         20       1.0    
   1707       7         27       1.0    
   1708       6         22       1.0    
   1709       4         16       1.0    
   1710       8         31       1.0    
   1711       3         12       1.0    
   1712       5         22       1.0    
   1713       5         19       1.0    
   1714       5         21       1.0    
   1715       6         24       1.0    
   1716       5         19       1.0    
   1717       7         28       1.0    
   1718       5         21       1.0    
   1719       6         21       1.0    
   1720       4         18       1.0    
   1721       5         19       1.0    
   1722       6         22       1.0    
   1723       7         26       1.0    
   1724       5         20       1.0    
   1725       6         22       1.0    
   1726       3         11       1.0    
   1727       7         27       1.0    
   1728       4         15       1.0    
   1729       3         13       1.0    
   1730       5         20       1.0    
   1731       5         21       1.0    
   1732       5         22       1.0    
   1733       5         23       1.0    
   1734       4         17       1.0    
   1735       5         20       1.0    
   1736       6         23       1.0    
   1737       6         22       1.0    
   1738       3         12       1.0    
   1739       3         14       1.0    
   1740       4         16       1.0    
   1741       5         21       1.0    
   1742       3         10       1.0    
   1743       5         19       1.0    
   1744       5         21       1.0    
   1745       5         20       1.0    
   1746       3         14       1.0    
   1747       4         13       1.0    
   1748       5         21       1.0    
   1749       7         26       1.0    
   1750       6         23       1.0    
   1751       5         23       1.0    
   1752       5         22       1.0    
   1753       6         24       1.0    
   1754       5         21       1.0    
   1755       6         23       1.0    
   1756       6         24       1.0    
   1757       6         25       1.0    
   1758       6         24       1.0    
   1759       6         20       1.0    
   1760       3         14       1.0    
   1761       8         29       1.0    
   1762       2         9        1.0    
   1763       5         19       1.0    
   1764       5         22       1.0    
   1765       5         20       1.0    
   1766       2         9        1.0    
   1767       6         24       1.0    
   1768       6         24       1.0    
   1769       5         23       1.0    
   1770       3         12       1.0    
   1771       4         14       1.0    
   1772       4         16       1.0    
   1773       3         13       1.0    
   1774       4         17       1.0    
   1775       4         17       1.0    
   1776       5         21       1.0    
   1777       5         21       1.0    
   1778       4         16       1.0    
   1779       4         14       1.0    
   1780       6         23       1.0    
   1781       6         25       1.0    
   1782       4         14       1.0    
   1783       6         25       1.0    
   1784       5         22       1.0    
   1785       2         9        1.0    
   1786       3         13       1.0    
   1787       3         13       1.0    
   1788       5         23       1.0    
   1789       6         22       1.0    
   1790       2         7        1.0    
   1791       5         21       1.0    
   1792       2         9        1.0    
   1793       6         23       1.0    
   1794       4         14       1.0    
   1795       4         16       1.0    
   1796       3         14       1.0    
   1797       6         23       1.0    
   1798       5         18       1.0    
   1799       5         18       1.0    
   1800       3         12       1.0    
   1801       7         25       1.0    
   1802       6         22       1.0    
   1803       5         22       1.0    
   1804       4         16       1.0    
   1805       6         23       1.0    
   1806       3         13       1.0    
   1807       3         12       1.0    
   1808       5         18       1.0    
   1809       2         9        1.0    
   1810       8         30       1.0    
   1811       4         19       1.0    
   1812       5         21       1.0    
   1813       7         25       1.0    
   1814       4         17       1.0    
   1815       6         21       1.0    
   1816       3         11       1.0    
   1817       2         9        1.0    
   1818       4         18       1.0    
   1819       4         17       1.0    
   1820       3         14       1.0    
   1821       7         27       1.0    
   1822       4         16       1.0    
   1823       5         21       1.0    
   1824       4         17       1.0    
   1825       6         25       1.0    
   1826       7         28       1.0    
   1827       6         23       1.0    
   1828       6         22       1.0    
   1829       2         9        1.0    
   1830       4         18       1.0    
   1831       7         25       1.0    
   1832       7         25       1.0    
   1833       2         9        1.0    
   1834       4         16       1.0    
   1835       8         31       1.0    
   1836       5         21       1.0    
   1837       5         19       1.0    
   1838       3         14       1.0    
   1839       6         25       1.0    
   1840       4         15       1.0    
   1841       4         17       1.0    
   1842       5         19       1.0    
   1843       7         25       1.0    
   1844       6         22       1.0    
   1845       8         30       1.0    
   1846       5         19       1.0    
   1847       4         16       1.0    
   1848       7         27       1.0    
   1849       3         12       1.0    
   1850       4         17       1.0    
   1851       4         17       1.0    
   1852       5         23       1.0    
   1853       6         24       1.0    
   1854       4         16       1.0    
   1855       4         14       1.0    
   1856       8         28       1.0    
   1857       3         12       1.0    
   1858       5         20       1.0    
   1859       2         10       1.0    
   1860       5         20       1.0    
   1861       2         9        1.0    
   1862       5         22       1.0    
   1863       3         13       1.0    
   1864       3         12       1.0    
   1865       6         24       1.0    
   1866       4         18       1.0    
   1867       4         18       1.0    
   1868       5         21       1.0    
   1869       5         20       1.0    
   1870       7         27       1.0    
   1871       4         16       1.0    
   1872       5         20       1.0    
   1873       6         25       1.0    
   1874       7         26       1.0    
   1875       5         19       1.0    
   1876       4         14       1.0    
   1877       5         19       1.0    
   1878       5         20       1.0    
   1879       6         23       1.0    
   1880       5         20       1.0    
   1881       5         19       1.0    
   1882       6         20       1.0    
   1883       7         29       1.0    
   1884       6         22       1.0    
   1885       6         25       1.0    
   1886       5         22       1.0    
   1887       4         18       1.0    
   1888       4         17       1.0    
   1889       5         22       1.0    
   1890       4         19       1.0    
   1891       7         26       1.0    
   1892       4         16       1.0    
   1893       4         16       1.0    
   1894       7         29       1.0    
   1895       6         24       1.0    
   1896       4         18       1.0    
   1897       2         9        1.0    
   1898       5         21       1.0    
   1899       7         25       1.0    
   1900       4         18       1.0    
   1901       4         16       1.0    
   1902       6         24       1.0    
   1903       5         20       1.0    
   1904       4         16       1.0    
   1905       5         22       1.0    
   1906       5         21       1.0    
   1907       3         12       1.0    
   1908       4         18       1.0    
   1909       4         17       1.0    
   1910       3         14       1.0    
   1911       6         21       1.0    
   1912       6         24       1.0    
   1913       6         26       1.0    
   1914       8         29       1.0    
   1915       7         25       1.0    
   1916       5         21       1.0    
   1917       5         22       1.0    
   1918       7         27       1.0    
   1919       7         27       1.0    
   1920       6         22       1.0    
   1921       5         20       1.0    
   1922       5         23       1.0    
   1923       6         23       1.0    
   1924       4         15       1.0    
   1925       5         21       1.0    
   1926       4         14       1.0    
   1927       6         22       1.0    
   1928       5         25       1.0    
   1929       7         25       1.0    
   1930       4         17       1.0    
   1931       5         19       1.0    
   1932       5         23       1.0    
   1933       6         23       1.0    
   1934       4         16       1.0    
   1935       5         22       1.0    
   1936       6         23       1.0    
   1937       2         7        1.0    
   1938       5         22       1.0    
   1939       2         9        1.0    
   1940       6         25       1.0    
   1941       8         31       1.0    
   1942       4         18       1.0    
   1943       6         26       1.0    
   1944       5         19       1.0    
   1945       7         31       1.0    
   1946       8         31       1.0    
   1947       4         18       1.0    
   1948       2         10       1.0    
   1949       5         19       1.0    
   1950       8         32       1.0    
   1951       4         17       1.0    
   1952       4         18       1.0    
   1953       8         31       1.0    
   1954       6         20       1.0    
   1955       6         22       1.0    
   1956       6         21       1.0    
   1957       6         22       1.0    
   1958       6         21       1.0    
   1959       4         18       1.0    
   1960       3         13       1.0    
   1961       5         20       1.0    
   1962       4         18       1.0    
   1963       4         17       1.0    
   1964       7         28       1.0    
   1965       6         27       1.0    
   1966       6         23       1.0    
   1967       4         15       1.0    
   1968       4         17       1.0    
   1969       6         25       1.0    
   1970       6         24       1.0    
   1971       6         22       1.0    
   1972       5         18       1.0    
   1973       7         27       1.0    
   1974       7         25       1.0    
   1975       5         22       1.0    
   1976       4         14       1.0    
   1977       3         14       1.0    
   1978       5         24       1.0    
   1979       7         25       1.0    
   1980       6         24       1.0    
   1981       7         28       1.0    
   1982       6         25       1.0    
   1983       6         24       1.0    
   1984       6         23       1.0    
   1985       4         14       1.0    
   1986       4         15       1.0    
   1987       4         16       1.0    
   1988       6         23       1.0    
   1989       4         17       1.0    
   1990       6         21       1.0    
   1991       5         19       1.0    
   1992       5         22       1.0    
   1993       5         21       1.0    
   1994       6         23       1.0    
   1995       2         9        1.0    
   1996       7         28       1.0    
   1997       2         8        1.0    
   1998       5         22       1.0    
   1999       3         11       1.0    
   2000       5         20       1.0    
   2001       7         26       1.0    
   2002       5         20       1.0    
   2003       6         22       1.0    
   2004       6         25       1.0    
   2005       2         9        1.0    
   2006       3         11       1.0    
   2007       5         20       1.0    
   2008       5         18       1.0    
   2009       5         20       1.0    
   2010       6         23       1.0    
   2011       4         16       1.0    
   2012       4         18       1.0    
   2013       8         29       1.0    
   2014       4         16       1.0    
   2015       4         15       1.0    
   2016       2         9        1.0    
   2017       8         32       1.0    
   2018       4         18       1.0    
   2019       2         8        1.0    
   2020       4         17       1.0    
   2021       5         21       1.0    
   2022       6         26       1.0    
   2023       3         14       1.0    
   2024       7         27       1.0    
   2025       6         24       1.0    
   2026       5         20       1.0    
   2027       6         26       1.0    
   2028       6         24       1.0    
   2029       5         19       1.0    
   2030       6         20       1.0    
   2031       5         21       1.0    
   2032       4         17       1.0    
   2033       6         24       1.0    
   2034       7         26       1.0    
   2035       7         27       1.0    
   2036       4         16       1.0    
   2037       5         21       1.0    
   2038       4         16       1.0    
   2039       2         10       1.0    
   2040       6         23       1.0    
   2041       3         14       1.0    
   2042       7         28       1.0    
   2043       5         20       1.0    
   2044       8         31       1.0    
   2045       4         18       1.0    
   2046       4         16       1.0    
   2047       7         27       1.0    
   2048       3         13       1.0    
   2049       5         20       1.0    
   2050       6         25       1.0    
   2051       6         23       1.0    
   2052       5         20       1.0    
   2053       4         18       1.0    
   2054       6         26       1.0    
   2055       3         11       1.0    
   2056       5         19       1.0    
   2057       6         23       1.0    
   2058       8         30       1.0    
   2059       4         14       1.0    
   2060       6         26       1.0    
   2061       5         21       1.0    
   2062       3         13       1.0    
   2063       6         23       1.0    
   2064       4         16       1.0    
   2065       2         7        1.0    
   2066       4         15       1.0    
   2067       4         16       1.0    
   2068       6         25       1.0    
   2069       6         27       1.0    
   2070       7         25       1.0    
   2071       5         21       1.0    
   2072       6         25       1.0    
   2073       6         24       1.0    
   2074       5         21       1.0    
   2075       5         20       1.0    
   2076       4         18       1.0    
   2077       5         19       1.0    
   2078       7         28       1.0    
   2079       7         25       1.0    
   2080       6         23       1.0    
   2081       5         19       1.0    
   2082       6         26       1.0    
   2083       6         23       1.0    
   2084       4         19       1.0    
   2085       3         13       1.0    
   2086       2         8        1.0    
   2087       7         26       1.0    
   2088       7         27       1.0    
   2089       6         27       1.0    
   2090       3         12       1.0    
   2091       5         23       1.0    
   2092       3         11       1.0    
   2093       5         21       1.0    
   2094       4         17       1.0    
   2095       9         33       1.0    
   2096       6         25       1.0    
   2097       8         30       1.0    
   2098       6         21       1.0    
   2099       5         19       1.0    
   2100       4         14       1.0    
   2101       3         10       1.0    
   2102       5         19       1.0    
   2103       5         18       1.0    
   2104       6         22       1.0    
   2105       5         19       1.0    
   2106       4         18       1.0    
   2107       5         19       1.0    
   2108       7         30       1.0    
   2109       4         16       1.0    
   2110       5         24       1.0    
   2111       6         24       1.0    
   2112       5         17       1.0    
   2113       7         28       1.0    
   2114       6         23       1.0    
   2115       3         13       1.0    
   2116       4         18       1.0    
   2117       3         13       1.0    
   2118       7         25       1.0    
   2119       5         21       1.0    
   2120       6         23       1.0    
   2121       4         15       1.0    
   2122       3         15       1.0    
   2123       5         20       1.0    
   2124       6         25       1.0    
   2125       2         7        1.0    
   2126       7         28       1.0    
   2127       6         26       1.0    
   2128       5         21       1.0    
   2129       4         19       1.0    
   2130       6         23       1.0    
   2131       5         21       1.0    
   2132       5         24       1.0    
   2133       6         25       1.0    
   2134       4         16       1.0    
   2135       5         19       1.0    
   2136       6         23       1.0    
   2137       5         20       1.0    
   2138       7         26       1.0    
   2139       5         20       1.0    
   2140       4         18       1.0    
   2141       7         26       1.0    
   2142       3         11       1.0    
   2143       4         17       1.0    
   2144       5         21       1.0    
   2145       5         19       1.0    
   2146       5         20       1.0    
   2147       4         17       1.0    
   2148       6         23       1.0    
   2149       2         8        1.0    
   2150       4         18       1.0    
   2151       3         11       1.0    
   2152       5         20       1.0    
   2153       5         22       1.0    
   2154       3         12       1.0    
   2155       6         21       1.0    
   2156       7         27       1.0    
   2157       4         18       1.0    
   2158       2         9        1.0    
   2159       5         19       1.0    
   2160       5         20       1.0    
   2161       5         19       1.0    
   2162       5         17       1.0    
   2163       3         10       1.0    
   2164       6         22       1.0    
   2165       6         24       1.0    
   2166       5         21       1.0    
   2167       6         24       1.0    
   2168       5         21       1.0    
   2169       6         25       1.0    
   2170       7         25       1.0    
   2171       2         7        1.0    
   2172       3         11       1.0    
   2173       6         22       1.0    
   2174       6         22       1.0    
   2175       7         25       1.0    
   2176       8         30       1.0    
   2177       6         23       1.0    
   2178       5         22       1.0    
   2179       5         22       1.0    
   2180       4         16       1.0    
   2181       3         12       1.0    
   2182       7         30       1.0    
   2183       4         17       1.0    
   2184       6         23       1.0    
   2185       6         23       1.0    
   2186       6         21       1.0    
   2187       4         16       1.0    
   2188       6         23       1.0    
   2189       4         16       1.0    
   2190       5         19       1.0    
   2191       6         26       1.0    
   2192       3         13       1.0    
   2193       5         21       1.0    
   2194       6         24       1.0    
   2195       6         21       1.0    
   2196       5         20       1.0    
   2197       5         21       1.0    
   2198       6         25       1.0    
   2199       4         16       1.0    
   2200       2         8        1.0    
   2201       3         13       1.0    
   2202       5         21       1.0    
   2203       4         17       1.0    
   2204       2         9        1.0    
   2205       6         24       1.0    
   2206       3         11       1.0    
   2207       5         20       1.0    
   2208       4         16       1.0    
   2209       3         12       1.0    
   2210       2         9        1.0    
   2211       2         9        1.0    
   2212       4         18       1.0    
   2213       7         29       1.0    
   2214       4         16       1.0    
   2215       2         9        1.0    
   2216       6         23       1.0    
   2217       6         22       1.0    
   2218       6         23       1.0    
   2219       4         15       1.0    
   2220       5         22       1.0    
   2221       4         18       1.0    
   2222       2         9        1.0    
   2223       5         23       1.0    
   2224       6         24       1.0    
   2225       5         19       1.0    
   2226       4         15       1.0    
   2227       5         21       1.0    
   2228       4         18       1.0    
   2229       5         20       1.0    
   2230       5         19       1.0    
   2231       3         12       1.0    
   2232       6         22       1.0    
   2233       3         11       1.0    
   2234       4         19       1.0    
   2235       4         18       1.0    
   2236       5         22       1.0    
   2237       6         21       1.0    
   2238       3         12       1.0    
   2239       3         11       1.0    
   2240       3         11       1.0    
   2241       7         24       1.0    
   2242       3         12       1.0    
   2243       4         17       1.0    
   2244       4         19       1.0    
   2245       5         22       1.0    
   2246       7         27       1.0    
   2247       6         25       1.0    
   2248       4         14       1.0    
   2249       6         23       1.0    
   2250       4         17       1.0    
   2251       5         21       1.0    
   2252       3         15       1.0    
   2253       2         9        1.0    
   2254       8         31       1.0    
   2255       4         16       1.0    
   2256       2         9        1.0    
   2257       6         24       1.0    
   2258       3         12       1.0    
   2259       5         17       1.0    
   2260       5         18       1.0    
   2261       7         28       1.0    
   2262       5         18       1.0    
   2263       8         30       1.0    
   2264       3         14       1.0    
   2265       9         36       1.0    
   2266       4         17       1.0    
   2267       6         19       1.0    
   2268       7         27       1.0    
   2269       9         35       1.0    
   2270       4         15       1.0    
   2271       3         13       1.0    
   2272       4         17       1.0    
   2273       4         16       1.0    
   2274       3         13       1.0    
   2275       5         19       1.0    
   2276       5         18       1.0    
   2277       5         19       1.0    
   2278       8         30       1.0    
   2279       5         20       1.0    
   2280       4         14       1.0    
   2281       6         27       1.0    
   2282       5         17       1.0    
   2283       5         21       1.0    
   2284       3         13       1.0    
   2285       2         10       1.0    
   2286       7         26       1.0    
   2287       5         20       1.0    
   2288       6         26       1.0    
   2289       5         21       1.0    
   2290       5         23       1.0    
   2291       6         24       1.0    
   2292       5         21       1.0    
   2293       6         25       1.0    
   2294       6         26       1.0    
   2295       5         18       1.0    
   2296       4         16       1.0    
   2297       8         31       1.0    
   2298       4         14       1.0    
   2299       3         12       1.0    
   2300       5         20       1.0    
   2301       9         29       1.0    
   2302       4         17       1.0    
   2303       5         20       1.0    
   2304       8         29       1.0    
   2305       2         9        1.0    
   2306       3         14       1.0    
   2307       7         28       1.0    
   2308       9         33       1.0    
   2309       7         27       1.0    
   2310       7         25       1.0    
   2311       3         11       1.0    
   2312       7         28       1.0    
   2313       3         12       1.0    
   2314       4         17       1.0    
   2315       6         25       1.0    
   2316       4         16       1.0    
   2317       7         27       1.0    
   2318       5         20       1.0    
   2319       3         13       1.0    
   2320       5         21       1.0    
   2321       2         9        1.0    
   2322       6         26       1.0    
   2323       5         19       1.0    
   2324       5         23       1.0    
   2325       5         21       1.0    
   2326       5         21       1.0    
   2327       3         12       1.0    
   2328       7         25       1.0    
   2329       6         23       1.0    
   2330       5         21       1.0    
   2331       6         24       1.0    
   2332       6         23       1.0    
   2333       5         21       1.0    
   2334       3         11       1.0    
   2335       6         26       1.0    
   2336       4         16       1.0    
   2337       8         33       1.0    
   2338       3         10       1.0    
   2339       4         16       1.0    
   2340       8         30       1.0    
   2341       4         16       1.0    
   2342       3         13       1.0    
   2343       2         9        1.0    
   2344       4         15       1.0    
   2345       2         10       1.0    
   2346       6         24       1.0    
   2347       4         20       1.0    
   2348       4         17       1.0    
   2349       6         21       1.0    
   2350       6         24       1.0    
   2351       4         14       1.0    
   2352       5         19       1.0    
   2353       3         13       1.0    
   2354       2         8        1.0    
   2355       2         9        1.0    
   2356       4         17       1.0    
   2357       5         22       1.0    
   2358       2         9        1.0    
   2359       3         12       1.0    
   2360       3         10       1.0    
   2361       6         24       1.0    
   2362       2         8        1.0    
   2363       5         22       1.0    
   2364       4         16       1.0    
   2365       2         9        1.0    
   2366       4         15       1.0    
   2367       2         8        1.0    
   2368       5         18       1.0    
   2369       4         18       1.0    
   2370       4         15       1.0    
   2371       4         19       1.0    
   2372       6         27       1.0    
   2373       4         14       1.0    
   2374       7         27       1.0    
   2375       6         25       1.0    
   2376       2         9        1.0    
   2377       4         19       1.0    
   2378       4         17       1.0    
   2379       5         22       1.0    
   2380       4         16       1.0    
   2381       3         10       1.0    
   2382       6         24       1.0    
   2383       5         21       1.0    
   2384       2         9        1.0    
   2385       5         19       1.0    
   2386       5         19       1.0    
   2387       5         21       1.0    
   2388       4         17       1.0    
   2389       3         13       1.0    
   2390       6         21       1.0    
   2391       4         15       1.0    
   2392       5         20       1.0    
   2393       3         13       1.0    
   2394       5         20       1.0    
   2395       7         26       1.0    
   2396       4         19       1.0    
   2397       6         24       1.0    
   2398       2         8        1.0    
   2399       4         17       1.0    
   2400       6         21       1.0    
   2401       6         28       1.0    
   2402       3         15       1.0    
   2403       6         22       1.0    
   2404       6         23       1.0    
   2405       2         8        1.0    
   2406       6         24       1.0    
   2407       5         21       1.0    
   2408       6         25       1.0    
   2409       3         13       1.0    
   2410       2         8        1.0    
   2411       6         23       1.0    
   2412       5         22       1.0    
   2413       2         9        1.0    
   2414       8         30       1.0    
   2415       3         12       1.0    
   2416       5         18       1.0    
   2417       4         18       1.0    
   2418       2         8        1.0    
   2419       7         27       1.0    
   2420       6         25       1.0    
   2421       3         14       1.0    
   2422       3         12       1.0    
   2423       5         19       1.0    
   2424       4         15       1.0    
   2425       7         28       1.0    
   2426       5         22       1.0    
   2427       7         26       1.0    
   2428       5         20       1.0    
   2429       4         18       1.0    
   2430       7         29       1.0    
   2431       6         23       1.0    
   2432       2         9        1.0    
   2433       7         26       1.0    
   2434       5         20       1.0    
   2435       8         29       1.0    
   2436       7         28       1.0    
   2437       8         33       1.0    
   2438       4         16       1.0    
   2439       5         21       1.0    
   2440       4         19       1.0    
   2441       5         22       1.0    
   2442       2         10       1.0    
   2443       6         22       1.0    
   2444       5         19       1.0    
   2445       6         24       1.0    
   2446       5         19       1.0    
   2447       4         15       1.0    
   2448       5         22       1.0    
   2449       7         28       1.0    
   2450       2         10       1.0    
   2451       3         13       1.0    
   2452       5         20       1.0    
   2453       4         16       1.0    
   2454       7         29       1.0    
   2455       4         16       1.0    
   2456       5         21       1.0    
   2457       5         20       1.0    
   2458       7         27       1.0    
   2459       7         29       1.0    
   2460       5         19       1.0    
   2461       4         15       1.0    
   2462       6         22       1.0    
   2463       3         14       1.0    
   2464       5         19       1.0    
   2465       6         24       1.0    
   2466       8         31       1.0    
   2467       5         21       1.0    
   2468       5         18       1.0    
   2469       4         18       1.0    
